Season,Club (grouped),Club,First Name,Last Name,Position,Total Compensation,Base Salary
2018,NYC,NYCFC,Joe,Scally,D,76317,54500
2018,RSL,RSL,Ricky,Lopez-Espin,F,76250,67500
2018,PHI,PHI,Derrick,Jones,M,75900,70000
2018,MTL,MTL,Nick,DePuy,F,75754,68254
2018,CLB,CLB,Niko,Hansen,F,75750,68250
2018,FCD,DAL,Jacori,Hayes,M,75750,68250
2018,CLB,CLB,Lalas,Abubakar,D,75750,68250
2018,NYC,NYCFC,James,Sands,D-M,75333,54500
2018,POR,POR,Bill,Tuiloma,D-M,75000,67500
2018,DC,DC,Jalen,Robinson,D,75000,75000
2018,LAFC,LAFC,Mark-Anthony,Kaye,M,75000,70000
2018,POR,POR,Victor,Arboleda,F-M,75000,75000
2018,LAG,LA,Dave,Romney,D,74419,74419
2018,NE,NE,Cody,Cropper,F,73828,73828
2018,RBNY,NYRB,Derrick,Etienne,M,73500,68500
2018,PHI,PHI,Anthony,Fontana,M,73422,65004
2018,CLB,CLB,Cristian,Martinez,M,73415,68915
2018,RSL,RSL,Alex,Horwath,GK,73363,67500
2018,RBNY,NYRB,Aaron,Long,D,73125,73125
2018,TFC,TOR,Ben,Spencer,F,72800,67500
2018,LAG,LA,Bradford,Jamieson,F,72765,72765
2018,TFC,TOR,Liam,Fraser,M,72500,67500
2018,VAN,VAN,Alphonso,Davies,M,72500,72500
2018,MLS,MLS,Rennico,Clarke,D,72500,67500
2018,NE,NE,Isaac,Angking,M,72500,67500
2018,LAG,LA,Efrain,Alvarez,M,72234,67500
2018,DC,DC,Bruno,Miranda,F,71976,67500
2018,VAN,VAN,Jakob,Nerwinski,D,71625,67500
2018,ATL,ATL,Romario,Williams,F,71500,71500
2018,PHI,PHI,Adam,Najem,M,71500,71500
2018,ATL,ATL,George,Bello,D,71500,67500
2018,LAFC,LAFC,Nicolas,Czornomaz,M,71250,67500
2018,PHI,PHI,Cory,Burke,F,71224,67500
2018,RBNY,NYRB,Florian,Valot,M,71136,67500
2018,RSL,RSL,Jose E,Hernandez,M,70875,67500
2018,VAN,VAN,Brett,Levis,D,70750,68250
2018,LAFC,LAFC,Tristan,Blackmon,D,70234,67500
2018,RBNY,NYRB,Stefano,Bonomo,F,69922,67500
2018,RBNY,NYRB,Vincent,Bezecourt,M,69921,67500
2018,LAFC,LAFC,Aaron,Kovar,M,69658,69458
2018,DC,DC,Dane,Kelly,F,69500,67500
2018,MNU,MNUFC,Harrison,Heath,M,69458,69458
2018,RBNY,NYRB,Anatole,Abang,F,68927,68927
2018,NYC,NYCFC,Andre,Rawls,GK,68915,68915
2018,LAFC,LAFC,Tyler,Miller,GK,68915,68915
2018,HOU,HOU,Kevin,Garcia,D,68915,68915
2018,CHI,CHI,Drew,Conner,M,68907,68907
2018,DC,DC,Travis,Worra,GK,68906,68906
2018,COL,COL,Jack,McBean,F,68906,68906
2018,DC,DC,Oniel,Fisher,D-M,68906,68906
2018,PHI,PHI,Eric,Ayuk,M,68906,68906
2018,ATL,ATL,Mikey,Ambrose,D,68906,68906
2018,ORL,ORL,Tony,Rocha,M,68902,68902
2018,ATL,ATL,Jon,Gallagher,F,68750,67500
2018,SJ,SJ,Luis,Felipe,M,68500,67500
2018,POR,POR,Jack,Barmby,M,68256,68256
2018,VAN,VAN,Spencer,Richey,GK,68254,68254
2018,HOU,HOU,George,Malki,D,68254,68254
2018,CHI,CHI,Daniel,Johnson,M,68254,68254
2018,COL,COL,Sam,Hamilton,M,68254,68254
2018,KC,KC,Kharlton,Belmar,F,68254,68254
2018,SJ,SJ,Matt,Bersano,GK,68254,68254
2018,ORL,ORL,Earl,Edwards,GK,68250,68250
2018,KC,KC,Jaylin,Lindsey,D,67504,54504
2018,NE,NE,Brian,Wright,F,67500,67500
2018,COL,COL,Deklan,Wynne,D,67500,67500
2018,FCD,DAL,Kyle,Zobeck,GK,67500,67500
2018,NE,NE,Matt,Turner,GK,67500,67500
2018,ORL,ORL,Mason,Stajduhar,GK,67500,67500
2018,NYC,NYCFC,Ben,Sweat,D,67500,67500
2018,LAG,LA,Brian,Sylvestre,GK,67500,67500
2018,MTL,MTL,Michael,Salazar,F,67500,67500
2018,FCD,DAL,Kris,Reaves,D,67500,67500
2018,LAFC,LAFC,Quillan,Roberts,GK,67500,67500
2018,MNU,MNUFC,Bertrand,Owundi Eko'o,D,67500,67500
2018,MNU,MNUFC,Frantz,Pangop,M,67500,67500
2018,TFC,TOR,Caleb,Patterson-Sewell,GK,67500,67500
2018,RSL,RSL,Taylor,Peay,D,67500,67500
2018,SJ,SJ,Jimmy,Ockford,D,67500,67500
2018,SEA,SEA,Jordan,McCrary,D,67500,67500
2018,CHI,CHI,Patrick,McLain,GK,67500,67500
2018,SEA,SEA,Bryan,Meredith,GK,67500,67500
2018,LAFC,LAFC,Charlie,Lyon,GK,67500,67500
2018,COL,COL,Enzo,Martinez,M,67500,67500
2018,PHI,PHI,Olivier,Mbaizo,D,67500,67500
2018,KC,KC,Wan,Kuzain,M,67500,67500
2018,LAG,LA,Ariel,Lassiter,F,67500,67500
2018,CLB,CLB,Logan,Ketterer,GK,67500,67500
2018,LAG,LA,Emrah,Klimenta,D,67500,67500
2018,TFC,TOR,Jason,Hernandez,D,67500,67500
2018,RSL,RSL,Aaron,Herrera,D,67500,67500
2018,ATL,ATL,Mitch,Hildebrandt,GK,67500,67500
2018,NE,NE,Femi,Hollinger-Janzen,F,67500,67500
2018,NYC,NYCFC,Sebastien,Ibeagha,D,67500,67500
2018,HOU,HOU,Luis,Gil,M,67500,67500
2018,ORL,ORL,Adam,Grinwis,GK,67500,67500
2018,POR,POR,Andres,Flores,M,67500,67500
2018,CHI,CHI,Jorge,Corrales,D,67500,67500
2018,COL,COL,Mike,da Fonte,D,67500,67500
2018,MLS,MLS,Tyler,Deric,GK,67500,67500
2018,FCD,DAL,Reggie,Cannon,D,67500,67500
2018,LAG,LA,Servando,Carrasco,M,67500,67500
2018,MTL,MTL,David,Choiniere,M,67500,67500
2018,COL,COL,Kip,Colvey,D,67500,67500
2018,CHI,CHI,Brandt,Bronico,M,67500,67500
2018,SEA,SEA,Calle,Brown,GK,67500,67500
2018,RSL,RSL,Nick,Besler,M,67500,67500
2018,HOU,HOU,Eric,Bird,M,67500,67500
2018,SEA,SEA,Tony,Alfaro,D,67500,67500
2018,ATL,ATL,Patrick,Okonkwo,F,65504,54504
2018,PHI,PHI,Mark,McKenzie,D,64500,54500
2018,POR,POR,Marco,Farfan,D,64500,64500
2018,COL,COL,Sam,Vines,D,61250,60000
2018,COL,COL,Ricardo,Perez,M,61250,60000
2018,VAN,VAN,Simon,Colyn,M,60750,54500
2018,RBNY,NYRB,Ben,Mines,M,60518,54504
2018,PHI,PHI,Jack,Elliott,D,59630,59630
2018,DC,DC,Chris,Odoi-Atsem,D,59500,54500
2018,ATL,ATL,Lagos,Kunga,M-F,58500,54500
2018,SJ,SJ,Chris,Wehan,M,57992,54492
2018,KC,KC,Eric,Dick,GK,57950,54500
2018,NE,NE,Mark,Segbers,D-M,57761,54500
2018,NE,NE,Brandon,Bye,D,57761,54500
2018,MTL,MTL,Thomas,Meilleur-Giguere,D,57625,54500
2018,RBNY,NYRB,Kevin,Politz,D,57106,54500
2018,FCD,DAL,Bryan,Reynolds,F,56500,54500
2018,SJ,SJ,Jacob,Akanyirige,D,56500,54500
2018,LAFC,LAFC,Shaft,Brewer,M,56167,54500
2018,MTL,MTL,Louis,Beland-Goyette,M,55750,54500
2018,HOU,HOU,Charlie,Ward,M,55654,55654
2018,ATL,ATL,Andrew,Wheeler-Omiunu,M,55654,55654
2018,KC,KC,Colton,Storm,D,55654,55654
2018,HOU,HOU,Memo,Rodriguez,M,55654,55654
2018,PHI,PHI,Jake,McGuire,GK,55654,55654
2018,CLB,CLB,Connor,Maloney,D,55654,55654
2018,RBNY,NYRB,Evan,Louro,GK,55654,55654
2018,MNU,MNUFC,Alex,Kapp,GK,55654,55654
2018,MTL,MTL,Kyle,Fisher,D,55654,55654
2018,KC,KC,Amer,Didic,D,55654,55654
2018,MTL,MTL,Raheem,Edwards,F,55654,55654
2018,PHI,PHI,Marcus,Epps,M,55654,55654
2018,SEA,SEA,Jordy,Delem,M,55654,55654
2018,CHI,CHI,Stefan,Cleveland,GK,55654,55654
2018,NYC,NYCFC,Kwame,Awuah,D-M,55654,55654
2018,SEA,SEA,Henry,Wingo,D-M,55650,55650
2018,KC,KC,Adrian,Zendejas,GK,55650,55650
2018,POR,POR,Kendall,McIntosh,GK,55650,55650
2018,SEA,SEA,Seyi,Adekoya,F,55650,55650
2018,VAN,VAN,David,Norman,M,55500,54500
2018,MTL,MTL,James,Pantemis,GK,55000,54500
2018,RSL,RSL,Connor,Sparrow,GK,54504,54504
2018,RBNY,NYRB,Hassan Ndam,Fouapon,D,54504,54504
2018,ORL,ORL,Pierre,Da Silva,M,54504,54504
2018,RSL,RSL,Corey,Baird,F,54504,54504
2018,LAG,LA,Justin,Vom Steeg,GK,54500,54500
2018,HOU,HOU,Mac,Steeves,GK,54500,54500
2018,SJ,SJ,Mohamed,Thiaw,F,54500,54500
2018,SEA,SEA,Nouhou,Tolo,D,54500,54500
2018,ATL,ATL,Oliver,Shannon,M,54500,54500
2018,KC,KC,Graham,Smith,D,54500,54500
2018,SEA,SEA,Alex,Roldan,M,54500,54500
2018,LAFC,LAFC,Steeve,Saint-Duc,F,54500,54500
2018,NE,NE,Nicolas,Samayoa,D,54500,54500
2018,PHI,PHI,Matthew,Real,D,54500,54500
2018,MNU,MNUFC,Wyatt,Omsberg,D,54500,54500
2018,SJ,SJ,Danny,Musovski,F,54500,54500
2018,HOU,HOU,Michael,Nelson,GK,54500,54500
2018,VAN,VAN,Sean,Melvin,GK,54500,54500
2018,TFC,TOR,Mariano,Mino,M,54500,54500
2018,MNU,MNUFC,Carter,Manley,D,54500,54500
2018,SJ,SJ,Paul,Marie,D,54500,54500
2018,MTL,MTL,Ken,Krolicki,M,54500,54500
2018,POR,POR,Foster,Langsdorf,F,54500,54500
2018,KC,KC,Matt,Lewis,D,54500,54500
2018,CLB,CLB,Ben,Lundgaard,GK,54500,54500
2018,COL,COL,Niki,Jackson,F,54500,54500
2018,POR,POR,Modou,Jadama,D,54500,54500
2018,FCD,DAL,Jesus,Ferreira,F,54500,54500
2018,VAN,VAN,Justin,Fiddes,D,54500,54500
2018,VAN,VAN,Deybi,Flores,M,54500,54500
2018,RBNY,NYRB,Kyle,Duncan,D,54500,54500
2018,TFC,TOR,Julian,Dunn,D,54500,54500
2018,TFC,TOR,Aiden,Daniels,M,54500,54500
2018,CHI,CHI,Diego,Campos,M,54500,54500
2018,FCD,DAL,Jordan,Cano,D,54500,54500
2018,CHI,CHI,Elliot,Collier,F,54500,54500
2018,VAN,VAN,Marcos,Bustos,M,54500,54500
2018,SEA,SEA,Handwalla,Bwana,M,54500,54500
2018,NYC,NYCFC,Jeff,Caldwell,GK,54500,54500
2018,MTL,MTL,Jason,Beaulieu,GK,54500,54500
2018,VAN,VAN,Myer,Bevan,F,54500,54500
2018,CLB,CLB,Luis,Argudo,M,54500,54500
2017,ORL,ORL,,Kaka,M,7167500,6660000
2017,TFC,TOR,Sebastian,Giovinco,F,7115556,5600000
2017,TFC,TOR,Michael,Bradley,M,6500000,6000000
2017,NYC,NYCFC,Andrea,Pirlo,M,5915690,5600000
2017,NYC,NYCFC,David,Villa,F,5610000,5610000
2017,LAG,LA,Giovani,Dos Santos,F,5500000,3750000
2017,CHI,CHI,Bastian,Schweinsteiger,M,5400000,5400000
2017,TFC,TOR,Jozy,Altidore,F,4875000,4875000
2017,SEA,SEA,Clint,Dempsey,F,3892934,3200000
2017,POR,POR,Diego,Valeri,M,2607500,2227500
2017,COL,COL,Tim,Howard,GK,2475000,2000000
2017,ATL,ATL,Miguel,Almiron,M,2297000,1912500
2017,LAG,LA,Jonathan,Dos Santos,M,2000000,2000000
2017,NYC,NYCFC,Maximiliano,Moralez,M,2000000,2000000
2017,LAG,LA,Romain,Alessandrini,M,1999401,1669401
2017,RSL,RSL,Yura,Movsisyan,F,1973750,1750000
2017,CHI,CHI,Nemanja,Nikolic,F,1906333,1700000
2017,VAN,VAN,Fredy,Montero,F,1800000,1400000
2017,SEA,SEA,Nicolas,Lodeiro,M,1743429,1371429
2017,POR,POR,Fanendo,Adi,F,1736254,1190004
2017,COL,COL,Shkelzen,Gashi,F,1668750,1575000
2017,RBNY,NYRB,Bradley,Wright-Phillips,F,1635000,1500000
2017,SJ,SJ,"Valeri ""Vako""",Qazaishvili,M,1454042,1325004
2017,PHI,PHI,Alejandro,Bedoya,M,1197250,1131000
2017,SEA,SEA,Osvaldo,Alonso,M,1141667,1100000
2017,SEA,SEA,Victor,Rodriguez,M,1087500,1000000
2017,POR,POR,Sebastian,Blanco,M,1075008,1000008
2017,CLB,CLB,Federico,Higuain,M,1050000,1050000
2017,COL,COL,Kevin,Doyle,F,1045000,1000000
2017,ATL,ATL,Josef,Martinez,F,1041310,924000
2017,POR,POR,Lucas,Melano,F,1010000,790000
2017,NE,NE,Claude,Dielna,D,909861,780000
2017,NE,NE,Xavier,Kouassi,M,890542,840000
2017,VAN,VAN,Matias,Laba,M,885500,725000
2017,RSL,RSL,Albert,Rusnak,M,882813,825000
2017,FCD,DAL,Mauro,Diaz,M,880890,784000
2017,KC,KC,Roger,Espinoza,M,850000,850000
2017,ORL,ORL,Antonio,Nocerino,M,850000,800000
2017,CLB,CLB,Jonathan,Mensah,D,844000,750000
2017,RSL,RSL,Kyle,Beckerman,M,825000,750000
2017,CHI,CHI,David,Accam,F-M,820938,750000
2017,PHI,PHI,Maurice,Edu,M,818750,750000
2017,SJ,SJ,Simon,Dawkins,M,800000,800000
2017,NE,NE,Kei,Kamara,F,800000,800000
2017,SJ,SJ,Chris,Wondolowski,F,800000,800000
2017,RBNY,NYRB,Sacha,Kljestan,M,787500,650000
2017,ORL,ORL,Giles,Barnes,F-M,781250,725000
2017,FCD,DAL,Roland,Lamah,M,773500,630000
2017,NYC,NYCFC,Mix,Diskerud,M,772669,772669
2017,ATL,ATL,Hector,Villalba,F,770750,663000
2017,KC,KC,Matt,Besler,D,758250,725000
2017,KC,KC,Graham,Zusi,M,757102,725000
2017,MTL,MTL,Blerim,Dzemaili,M,750000,750000
2017,FCD,DAL,Carlos,Gruezo,M,731500,495000
2017,CLB,CLB,Pedro,Santos,M,731000,684000
2017,ATL,ATL,Carlos,Carmona,M,725000,675000
2017,LAG,LA,Jermaine,Jones,M,722500,600000
2017,MTL,MTL,Matteo,Mancosu,F,719542,700000
2017,CHI,CHI,,Juninho,M,716675,700008
2017,RSL,RSL,Marcelo,Silva,D,711875,675000
2017,TFC,TOR,Victor,Vazquez,M,700000,630000
2017,HOU,HOU,Erick,Torres,F,695000,650000
2017,VAN,VAN,Brek,Shea,M-D,670000,625000
2017,ORL,ORL,Dom,Dwyer,F,668750,550000
2017,MTL,MTL,Laurent,Ciman,D,661667,630000
2017,NE,NE,Krisztian,Nemeth,F,654867,547200
2017,NE,NE,Benjamin,Angoua,D,654333,600000
2017,LAG,LA,Michael,Ciani,D,620000,600000
2017,POR,POR,Liam,Ridgewell,D,615000,615000
2017,ORL,ORL,Jonathan,Spector,D,611934,549996
2017,RSL,RSL,Joao,Plata,F,608333,450000
2017,DC,DC,Luciano,Acosta,M-F,602000,500000
2017,CLB,CLB,Gaston,Sauro,D,601313,585000
2017,KC,KC,Benny,Feilhaber,M,600000,600000
2017,ORL,ORL,Yoshimar,Yotun,M,599996,549996
2017,KC,KC,Gerso,Fernandes,M-F,591258,550008
2017,LAG,LA,Gyasi,Zardes,F,577500,577500
2017,CHI,CHI,Johan,Kappelhof,D,570000,530000
2017,ATL,ATL,Chris,McCann,M,568000,540000
2017,POR,POR,Darlington,Nagbe,M/F,565000,550000
2017,CHI,CHI,Michael,De Leeuw,F,564213,500000
2017,FCD,DAL,Maximiliano,Urruti,F,560000,300000
2017,MNU,MNUFC,Vadim,Demidov,D,555008,550008
2017,VAN,VAN,Yordy,Reyna,M-F,533700,440000
2017,POR,POR,Diego,Chara,M,522000,500000
2017,SJ,SJ,Jahmir,Hyka,M,520004,470004
2017,PHI,PHI,,Ilsinho,M,518333,470000
2017,SJ,SJ,Florian,Jungwirth,D-M,516667,450000
2017,SEA,SEA,Roman,Torres,D,508813,433000
2017,PHI,PHI,Jay,Simpson,F,508333,465000
2017,PHI,PHI,Haris,Medunjanin,M,505008,460008
2017,SJ,SJ,Danny,Hoesen,F,503129,425004
2017,NE,NE,Juan,Agudelo,F,502500,475000
2017,NE,NE,Lee,Nguyen,M,500000,500000
2017,RBNY,NYRB,Gonzalo,Veron,M-F,500000,500000
2017,DC,DC,Steven,Birnbaum,D,499996,474996
2017,HOU,HOU,Tomas,Martinez,M,497925,315000
2017,CLB,CLB,Ola,Kamara,F,482500,450000
2017,POR,POR,Larrys,Mabiala,D,480917,431667
2017,RBNY,NYRB,Daniel,Royer,M,471667,450000
2017,COL,COL,Stefan,Aigner,M,470885,425000
2017,RSL,RSL,Nick,Rimando,GK,470000,450000
2017,SEA,SEA,Kelvin,Leerdam,D,455640,380640
2017,RBNY,NYRB,Aurelien,Collin,D,450000,450000
2017,ORL,ORL,Will,Johnson,M,450000,414000
2017,MTL,MTL,Ignacio,Piatti,M,450000,450000
2017,PHI,PHI,Chris,Pontius,M-F,431000,400000
2017,RBNY,NYRB,Luis,Robles,GK,430000,430000
2017,DC,DC,Marcelo,Sarvas,M,425000,360000
2017,FCD,DAL,Matt,Hedges,D,424996,399996
2017,HOU,HOU,Alberth,Elis,F,423000,423000
2017,ATL,ATL,Kenwyne,Jones,F,413333,390000
2017,CHI,CHI,Dax,McCarty,M,412500,400000
2017,MTL,MTL,Andres,Romero,M,405000,245000
2017,MNU,MNUFC,Kevin,Molino,M,402504,350004
2017,ATL,ATL,Brad,Guzan,GK,400008,340008
2017,NE,NE,Antonio,Mlinar Delamea,D,400008,400008
2017,DC,DC,Bill,Hamid,GK,395500,350000
2017,PHI,PHI,Roland,Alberg,M,394250,345000
2017,MNU,MNUFC,Christian,Ramirez,M,392504,350004
2017,FCD,DAL,Cristian,Colman,F,385000,300000
2017,RBNY,NYRB,Felipe,Martins,M,385000,385000
2017,NYC,NYCFC,Maxime,Chanot,D,383000,350000
2017,NYC,NYCFC,Alexander,Ring,M,381667,340000
2017,VAN,VAN,David,Ousted,GK,378933,360000
2017,LAG,LA,Ashley,Cole,D,377625,350000
2017,VAN,VAN,Cristian,Techera,M,377000,352000
2017,RSL,RSL,Jefferson,Savarino,F,376188,352500
2017,ORL,ORL,Carlos,Rivas,M,375000,375000
2017,HOU,HOU,Ricardo,Clark,M,372660,335160
2017,VAN,VAN,Kendall,Waston,D,368125,350000
2017,SEA,SEA,Chad,Marshall,D,366250,350000
2017,HOU,HOU,DaMarcus,Beasley,D,351008,316008
2017,DC,DC,Paul,Arriola,M,350000,336000
2017,CLB,CLB,Wil,Trapp,M,350000,300000
2017,FCD,DAL,Maynor,Figueroa,D,343333,320000
2017,COL,COL,Bismark,Adjei-Boateng,M,341246,300000
2017,SEA,SEA,Brad,Evans,D-M,338501,300000
2017,DC,DC,Deshorn,Brown,F,337329,264996
2017,FCD,DAL,Anibal,Chala,D,333000,250000
2017,MNU,MNUFC,Francisco,Calvo,D,330844,300000
2017,MTL,MTL,Dominic,Oduro,F,330000,330000
2017,CLB,CLB,Justin,Meram,M,328750,300000
2017,CHI,CHI,Luis,Solignac,F,328312,275000
2017,SEA,SEA,Will,Bruin,F,326667,325000
2017,ATL,ATL,Michael,Parkhurst,D,325008,325008
2017,LAG,LA,Jack,McInerney,F,325000,325000
2017,ORL,ORL,Dillon,Powers,M,325000,295000
2017,MNU,MNUFC,Sam,Cronin,M,324750,300000
2017,MTL,MTL,Deian,Boldor,D,324000,324000
2017,MNU,MNUFC,Miguel,Ibarra,M,322326,290004
2017,NYC,NYCFC,Frederic,Brilliant,D,319667,280000
2017,POR,POR,Darren,Mattocks,F,316667,300000
2017,RBNY,NYRB,Gideon,Baah,D,315500,230000
2017,FCD,DAL,Javier,Morales,M,315000,300000
2017,VAN,VAN,Tony,Tchani,M,308333,275000
2017,KC,KC,Ilie,Sanchez,M,305000,300000
2017,TFC,TOR,Chris,Mavinga,D,300692,265008
2017,SJ,SJ,Harold,Cummings,D,300663,249996
2017,PHI,PHI,CJ,Sapong,F,300000,300000
2017,CLB,CLB,Harrison,Afful,D,296667,280000
2017,MNU,MNUFC,Ethan,Finlay,M,290000,290000
2017,SJ,SJ,Marco,Urena,F,289421,275004
2017,MTL,MTL,Hernan,Bernardello,M,288000,288000
2017,ORL,ORL,Cristian,Higuita,M,286667,150000
2017,ATL,ATL,Leandro,Gonzalez Pirez,D,285008,250008
2017,DC,DC,Sean,Franklin,D,283756,258756
2017,MNU,MNUFC,Sam,Nicholson,M,281456,235008
2017,FCD,DAL,Kellyn,Acosta,M,280000,260000
2017,DC,DC,Chris,Rolfe,F,275000,275000
2017,SJ,SJ,Quincy,Amarikwa,F,270167,256500
2017,CHI,CHI,Jorge Rodrigo,Bava,GK,267133,240000
2017,HOU,HOU,Juan David,Cabezas,M,267000,243000
2017,SJ,SJ,Victor,Bernardez,D,266600,225000
2017,TFC,TOR,Steven,Beitashour,D,264000,250000
2017,NE,NE,Andrew,Farrell,D,263600,182600
2017,TFC,TOR,Drew,Moor,D,261750,246750
2017,NYC,NYCFC,Jefferson,Mena,D,261400,250000
2017,ATL,ATL,Bobby,Boswell,D,260000,260000
2017,NE,NE,Teal,Bunbury,F,260000,215000
2017,MTL,MTL,Victor,Cabrera,D,260000,260000
2017,MTL,MTL,Marco,Donadel,M,257328,72000
2017,SJ,SJ,Marvell,Wynne,D,257058,245808
2017,RBNY,NYRB,Muhamed,Keita,F,256401,200012
2017,SEA,SEA,Stefan,Frei,GK,256250,250000
2017,SJ,SJ,Anibal,Godoy,M,256242,229992
2017,MTL,MTL,Hassoun,Camara,D,255000,255000
2017,DC,DC,Nick,DeLeon,M,255000,255000
2017,VAN,VAN,Christian,Bolanos,M,253500,250000
2017,RSL,RSL,Stephen,Sunday,M,253000,240000
2017,HOU,HOU,AJ,DeLaGarza,D,252500,250000
2017,CLB,CLB,Waylon,Francis,D,251875,227500
2017,DC,DC,Patrick,Nyarko,F-M,250750,235000
2017,DC,DC,Lloyd,Sam,M-F,250000,240000
2017,SJ,SJ,Darwin,Ceren,M,249375,200000
2017,HOU,HOU,Boniek,Garcia,M,247500,225000
2017,RSL,RSL,Justen,Glad,D,246700,225000
2017,POR,POR,Vytautas,Andriuskevicius,D,244375,222500
2017,LAG,LA,Sebastian,Lletget,M,242667,230000
2017,HOU,HOU,Philippe,Senderos,D,242500,225000
2017,MNU,MNUFC,Michael,Boxall,D,242333,225000
2017,ORL,ORL,Scott,Sutter,D,240000,240000
2017,SEA,SEA,Jordan,Morris,F,237500,225000
2017,LAG,LA,Robbie,Rogers,M,233500,225000
2017,CHI,CHI,John,Goossens,M,233333,230000
2017,RSL,RSL,Anthony,Beltran,D,230950,220000
2017,MNU,MNUFC,Collen,Warner,M,230004,230004
2017,NE,NE,Kelyn,Rowe,M,230000,165000
2017,MNU,MNUFC,Johan,Venegas,M,227500,215000
2017,TFC,TOR,Justin,Morrow,D,226667,210000
2017,FCD,DAL,Hernan,Grana,D,225500,200000
2017,MNU,MNUFC,Rasmus,Schuller,M,225004,200004
2017,NYC,NYCFC,Sean,Johnson,GK,220008,220008
2017,NYC,NYCFC,Rodney,Wallace,M,220000,220000
2017,KC,KC,Diego,Rubio Kostner,F,218875,202000
2017,HOU,HOU,Adolfo,Machado,D,216504,200004
2017,ORL,ORL,Jose,Aja,D,216000,216000
2017,LAG,LA,Pele,Van Anholt,D,216000,216000
2017,HOU,HOU,Mauro,Manotas,F,215746,215746
2017,HOU,HOU,Romell,Quioto,F,212504,200004
2017,VAN,VAN,Ali,Ghazal,D-M,212367,86800
2017,TFC,TOR,Clint,Irwin,GK,211317,200004
2017,MNU,MNUFC,,Ibson,M,210337,200004
2017,MNU,MNUFC,Jerome,Thiesson,D,210167,171000
2017,TFC,TOR,Marco,Delgado,M,210000,210000
2017,HOU,HOU,Andrew,Wenger,M,210000,210000
2017,RSL,RSL,Luis,Silva,M-F,208671,200004
2017,RBNY,NYRB,Kemar,Lawrence,D,205600,100000
2017,FCD,DAL,Walker,Zimmerman,D,205000,205000
2017,HOU,HOU,Eric,Alexander,M,203750,190000
2017,NYC,NYCFC,Alexander,Callens,D,203333,180000
2017,SEA,SEA,Lamar,Neagle,M-F,202833,200000
2017,TFC,TOR,Armando,Cooper,M,202333,189000
2017,TFC,TOR,Jonathan,Osorio,M,200237,191763
2017,FCD,DAL,Michael,Barrios,M,200000,200000
2017,NYC,NYCFC,Ronald,Matarrita,D,200000,175000
2017,KC,KC,Soni,Mustivar,M,200000,200000
2017,SJ,SJ,David,Bingham,GK,197750,190000
2017,ATL,ATL,Miles,Robinson,D,195000,125000
2017,VAN,VAN,Russell,Teibert,M,194000,126500
2017,PHI,PHI,Joshua,Yaro,D,194000,130000
2017,COL,COL,Joshua,Gatt,M,193508,175008
2017,TFC,TOR,Tosaint,Ricketts,F,193167,180000
2017,ORL,ORL,Cyle,Larin,F,192000,150000
2017,POR,POR,David,Guzman,M,188337,185004
2017,RBNY,NYRB,Mike,Grella,F,188250,186000
2017,POR,POR,Amobi,Okugo,D-M,187942,65004
2017,PHI,PHI,Andre,Blake,GK,186500,148500
2017,HOU,HOU,Tyler,Deric,GK,185000,185000
2017,NYC,NYCFC,Thomas,McNamara,M,185000,185000
2017,SJ,SJ,Shea,Salinas,M,185000,185000
2017,VAN,VAN,Sheanon,Williams,D,184000,175000
2017,VAN,VAN,David,Edgar,D,183833,175000
2017,ATL,ATL,Tyrone,Mears,D,183756,183756
2017,NE,NE,Diego,Fagundez,M,180000,160000
2017,COL,COL,Alan,Gordon,F,180000,180000
2017,VAN,VAN,Jordan,Harvey,D,180000,180000
2017,KC,KC,Cristian,Lobato,M,180000,180000
2017,CHI,CHI,David,Arshakyan,F,178850,156000
2017,RSL,RSL,Jordan,Allen,M,178000,178000
2017,MNU,MNUFC,Abu,Danladi,F,176000,125000
2017,SJ,SJ,Jackson,Yueill,M,175992,124992
2017,ATL,ATL,Jeff,Larentowicz,M,175008,175008
2017,RBNY,NYRB,Damien,Perrinelle,D,175008,175008
2017,RBNY,NYRB,Dilly,Duka,M,175000,175000
2017,LAG,LA,Baggio,Husidic,M,175000,175000
2017,VAN,VAN,Andrew,Jacobson,M,175000,150000
2017,VAN,VAN,Aaron,Maund,D,174438,165000
2017,ORL,ORL,Joe,Bendik,GK,174083,165000
2017,VAN,VAN,Bernie,Ibini,F,174000,135000
2017,POR,POR,Jeremy,Ebobisse,F,173000,130000
2017,ATL,ATL,Jacob,Peterson,M-F,172550,165300
2017,RSL,RSL,Luke,Mulholland,M,172500,172500
2017,MNU,MNUFC,Bobby,Shuttleworth,GK,171875,155000
2017,CLB,CLB,Mohammed,Abu,M,171250,165000
2017,HOU,HOU,Alex,Monteiro de Lima,M,170000,170000
2017,COL,COL,Mohammed,Saeid,M,170000,160000
2017,SEA,SEA,Gustav,Svensson,M,170000,170000
2017,CLB,CLB,Kekuta,Manneh,M-F,168375,138875
2017,PHI,PHI,,Fabinho,D,167759,159759
2017,PHI,PHI,Raymon,Gaddis,D,167500,165000
2017,KC,KC,Tim,Melia,GK,167500,165000
2017,NYC,NYCFC,Jack,Harrison,M,165500,130000
2017,MTL,MTL,Patrice,Bernier,M,165000,165000
2017,CHI,CHI,Joao,Meira,D-M,165000,150000
2017,ATL,ATL,Kevin,Kratz,M,164250,150000
2017,RSL,RSL,Demar,Phillips,D,162837,155004
